SHOW,SEASON,EPISODE,UMAP1,UMAP2,SIL_SCORE,SUBSET,DISRUPTION,SHOW_LABEL
southpark,12.0,9.0,1.360114,-0.9768214,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,12.0,10.0,-0.53189474,0.5671537,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,12.0,11.0,0.042402335,1.0367569,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,12.0,12.0,-0.13054629,0.38802218,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,12.0,13.0,0.27813756,-1.3917195,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,12.0,14.0,0.8784705,1.1001512,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,1.0,-0.03107124,-1.7247087,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,2.0,1.3269935,-0.5338435,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,3.0,-0.07516255,1.2097933,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,4.0,0.6398926,-1.2431141,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,5.0,0.7830833,-1.8471521,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,6.0,-0.64169014,0.71183294,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,7.0,1.347716,-1.0188036,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,8.0,0.9094095,-0.15384378,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,9.0,0.9343048,-1.6993716,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,10.0,1.1283451,-1.2669572,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,11.0,1.1955649,-1.4227005,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,12.0,1.2125382,-1.3761555,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,13.0,1.1223408,-0.5215718,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,13.0,14.0,1.0314741,0.45130813,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,1.0,1.358657,-0.14117941,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,2.0,0.6526701,-1.2009732,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,3.0,0.6544594,-1.2396832,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,4.0,0.50748825,-1.037207,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,5.0,0.8233831,0.2914275,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,6.0,0.98686016,-1.1013606,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,7.0,0.99341804,-1.5380579,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,8.0,1.1433569,-1.1588508,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,9.0,1.2396897,-1.3170431,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,10.0,-0.04923743,1.0956165,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,11.0,-0.042778403,1.1453613,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,12.0,1.1111503,-0.15101434,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,13.0,1.3563939,-0.79758966,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,14.0,14.0,0.37040743,-1.4579754,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,1.0,0.73681295,-1.1017306,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,2.0,0.53410584,-1.2147872,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,3.0,1.3508846,-0.7103977,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,4.0,1.2413486,-1.3195786,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,5.0,-0.35279694,1.4356009,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,6.0,1.3567537,-0.92270696,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,7.0,1.3425217,1.0333793,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,8.0,1.0948203,-1.1355721,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,9.0,0.86363906,-1.3693315,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,10.0,1.1914713,0.49110383,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,11.0,-0.04735375,-1.7455364,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,12.0,1.2866969,0.37697014,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,13.0,0.030572481,0.32952487,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,15.0,14.0,1.1907723,0.50707483,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,1.0,1.3211677,1.0613215,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,2.0,1.0243399,-1.6000042,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,3.0,-0.66019857,0.86678547,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,4.0,-0.03402112,0.58659595,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,5.0,1.3143572,-0.017075008,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,6.0,1.0475085,-0.09294373,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,7.0,-1.01865,-1.044679,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,8.0,-0.20582761,-1.7380167,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,9.0,1.2086236,-1.1595073,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,10.0,1.3291389,-0.68164384,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,11.0,0.929258,-0.010981418,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,12.0,0.31779373,-0.725018,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,13.0,0.734431,0.92963743,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,16.0,14.0,0.06011194,0.24817002,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,1.0,-0.7516009,1.1143861,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,2.0,1.3595265,0.32509923,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,3.0,1.0666697,-0.30064946,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,4.0,1.3687118,-0.12165079,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,5.0,0.6168686,0.6089306,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,6.0,0.10969894,-1.6688696,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,7.0,-0.05667197,-1.1235038,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,8.0,-0.7142107,0.9710616,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,9.0,0.16588582,-1.488252,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,17.0,10.0,0.4661353,-1.2388418,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,1.0,0.6354252,-0.6897929,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,2.0,0.49505728,-1.0094912,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,3.0,0.6502855,-1.00101,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,4.0,0.57138157,-1.085308,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,5.0,0.82389754,1.1373663,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,6.0,1.2093054,0.5319015,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,7.0,0.7862116,-0.6743207,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,8.0,0.34099984,-0.65198237,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,9.0,0.5026857,-0.88664603,0.26694027,Emotion + Toxicity,RAW,South Park
southpark,18.0,10.0,0.7262412,-1.753097,0.26694027,Emotion + Toxicity,RAW,South Park
asip,1.0,1.0,-0.84291106,-0.77816284,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,1.0,2.0,-1.3289798,0.6039824,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,1.0,3.0,-1.3617891,0.7741534,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,1.0,4.0,0.2535838,1.4025038,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,1.0,5.0,-0.84141505,-0.52540994,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,1.0,6.0,-0.2100696,1.3170437,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,1.0,7.0,-0.07983358,0.5007701,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,1.0,-1.3484092,1.025728,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,2.0,-1.0086352,0.6438683,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,3.0,-0.055535752,0.3585455,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,4.0,-0.403625,-1.0932248,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,5.0,-1.4932171,-0.016557151,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,6.0,-0.88284016,0.8978048,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,7.0,-1.0754737,1.6167833,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,8.0,-1.0176669,0.87599546,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,2.0,10.0,-1.434741,0.7716877,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,1.0,-1.340246,0.99053586,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,3.0,-1.312317,1.0671531,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,4.0,-1.0580852,0.34512037,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,6.0,-0.5547211,0.0076666893,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,10.0,-0.9016315,1.6998693,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,11.0,-1.0209491,1.656558,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,12.0,-1.0752035,0.49481392,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,3.0,14.0,-0.82066107,0.86770445,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,1.0,-0.8456188,-0.020546569,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,2.0,-0.86758137,0.70144516,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,3.0,-0.038091607,-2.1685553,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,4.0,-0.8542535,1.8488443,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,5.0,-1.426797,0.66836494,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,8.0,-0.8728666,0.7922071,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,9.0,-0.9084217,1.7595009,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,10.0,-0.065685414,1.445935,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,4.0,13.0,0.025256714,-0.7041631,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,1.0,-0.41066593,-0.9688113,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,2.0,-0.9108568,1.6239867,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,3.0,-0.49825314,1.8609335,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,4.0,-0.70062363,1.281549,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,5.0,0.17043546,-0.50651205,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,6.0,-0.94789344,-0.10811996,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,7.0,-0.34368405,-1.0158557,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,8.0,-0.35245648,-0.99479985,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,9.0,-0.64409703,1.3671358,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,10.0,-0.55176497,-0.695568,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,11.0,0.8380944,-0.43948883,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,5.0,12.0,-0.3501496,-1.0387603,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,1.0,-0.76470226,-0.6906762,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,2.0,-0.5261991,1.9194207,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,4.0,-0.13753237,-1.5455853,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,5.0,-1.1280687,1.5968686,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,6.0,-1.0208936,1.0295187,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,7.0,-1.0698817,1.66115,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,8.0,-0.33902863,-0.7033192,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,9.0,-0.9507908,1.1730623,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,10.0,-0.9433602,1.2015629,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,11.0,-1.0098448,1.0562252,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,12.0,-0.9128488,1.7057438,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,13.0,-1.410341,0.85787296,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,6.0,14.0,0.3710079,0.63916695,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,1.0,-1.0873024,-0.34428927,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,2.0,-1.0210273,1.0524427,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,3.0,-1.0576373,0.9452668,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,4.0,-0.68741024,1.289212,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,5.0,-1.4320651,0.87371325,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,6.0,-0.7875416,0.8986523,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,7.0,0.2788228,-0.45444047,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,8.0,-0.8501081,1.8070908,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,9.0,-1.186403,0.6882389,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,10.0,-1.0473704,1.5703585,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,11.0,-1.046119,0.49929437,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,7.0,12.0,-1.3528683,0.53991663,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,1.0,-0.7218397,1.3456435,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,2.0,-1.3456018,0.49325022,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,3.0,-0.9421285,1.5707418,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,4.0,-1.0724131,1.6448038,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,5.0,-1.3953624,1.185837,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,6.0,-1.3940276,1.2492411,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,7.0,0.83112603,-0.4900283,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,8.0,-1.0685743,1.5942262,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,9.0,-0.36915436,-1.449334,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,8.0,10.0,-0.91253096,0.80866313,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,2.0,-0.82439417,0.9107581,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,3.0,-0.21613166,-1.2628483,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,4.0,0.21418071,-0.5236088,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,5.0,-0.3389358,-1.5806161,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,6.0,-0.44588053,-1.5799143,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,7.0,-0.08796029,0.4443277,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,8.0,-0.22455327,-0.9571041,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,9.0,10.0,-0.93157166,1.1190764,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,10.0,1.0,-0.8493974,1.8613558,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,10.0,4.0,-0.8634252,1.7691,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,10.0,6.0,-0.96957827,1.1985621,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,10.0,8.0,0.2624159,0.37108877,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,10.0,9.0,-0.8337145,1.2350597,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,10.0,10.0,-1.0900227,1.6408107,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,11.0,1.0,-0.031166006,-0.7241505,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,11.0,2.0,0.68754804,0.7134422,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,11.0,3.0,-0.5605936,1.687043,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,11.0,4.0,-0.33359316,-0.57535136,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,11.0,5.0,-0.21380502,-0.6151926,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,11.0,6.0,-1.0837547,1.6473264,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,11.0,7.0,-0.12633848,-1.6079401,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,1.0,-0.4780808,1.5741075,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,2.0,-1.436149,0.7368711,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,3.0,-0.41737372,-1.4240338,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,4.0,-0.36901876,-1.0001898,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,5.0,-0.8577969,1.6779524,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,6.0,-1.3457521,0.47781137,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,7.0,-1.2953532,1.1057957,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,8.0,-1.3458974,0.65000236,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,9.0,1.0367206,-0.34344178,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,12.0,10.0,-0.48369315,1.869457,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,1.0,-0.36493734,-0.6854665,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,2.0,0.18824527,-0.51394576,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,3.0,-0.85290843,-0.74940914,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,4.0,-1.2462857,0.5754881,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,5.0,-0.53464913,-0.044060152,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,6.0,0.20643666,-0.52053833,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,7.0,-0.8555114,1.8496798,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,8.0,-0.4722887,1.8667628,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,9.0,-0.6678592,1.6929753,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,13.0,10.0,-1.4460648,-0.16312844,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,1.0,0.43004197,1.0797328,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,2.0,0.26593783,-0.40163517,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,3.0,-0.20472775,-1.097788,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,4.0,-0.9644445,1.1304418,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,5.0,-0.84477365,1.396472,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,6.0,-1.3189366,1.438234,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,7.0,-0.9561936,0.7950495,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,8.0,-0.44968197,1.8979424,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,9.0,-0.5096862,1.8757703,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,14.0,10.0,-1.3205041,1.4387809,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,15.0,4.0,0.6709313,0.6658172,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,1.0,-0.82991546,1.7282958,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,2.0,-1.0244695,1.0547051,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,3.0,-1.3977259,1.2609148,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,4.0,0.15738875,0.8503276,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,5.0,0.20104206,-0.4702333,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,6.0,-0.4969607,1.8779222,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,7.0,-1.0813131,1.6106323,0.16813545,Emotion + Toxicity,C,Always Sunny
asip,16.0,8.0,0.2933801,0.37773803,0.16813545,Emotion + Toxicity,C,Always Sunny
office,1.0,1.0,1.063456,-0.71456724,0.16813545,Emotion + Toxicity,C,The Office
office,1.0,2.0,1.852245,-1.1649338,0.16813545,Emotion + Toxicity,C,The Office
office,1.0,3.0,0.7930257,0.37919658,0.16813545,Emotion + Toxicity,C,The Office
office,1.0,4.0,1.5313381,-0.8514727,0.16813545,Emotion + Toxicity,C,The Office
office,1.0,5.0,1.2153038,-0.17065758,0.16813545,Emotion + Toxicity,C,The Office
office,1.0,6.0,1.7406204,-1.4036893,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,1.0,1.3585851,-0.8507932,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,2.0,1.2554754,-0.61460537,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,3.0,1.4877563,-0.9653994,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,4.0,1.0857582,-0.25384012,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,5.0,0.555813,0.35420826,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,6.0,0.11775112,-0.42748338,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,7.0,1.5004209,-1.1890664,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,8.0,0.77049196,0.58385646,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,9.0,1.4901985,-1.0627416,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,10.0,1.7854005,-0.9159627,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,11.0,1.7611988,-1.3635861,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,12.0,0.76930135,0.7827896,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,13.0,0.89657354,0.6341687,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,14.0,0.79742974,0.68411463,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,15.0,0.24639434,1.4153199,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,16.0,1.7133716,-0.52825063,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,17.0,1.1876591,-0.12493536,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,18.0,1.6341958,-0.37928718,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,19.0,1.6634854,-0.09330704,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,20.0,0.57637674,0.3448261,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,21.0,0.43905708,0.6233793,0.16813545,Emotion + Toxicity,C,The Office
office,2.0,22.0,1.8702412,-1.014952,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,1.0,-0.45110223,1.2527828,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,2.0,1.7682565,-1.3313245,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,3.0,1.0070186,-0.48659816,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,4.0,0.28717992,1.4825974,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,5.0,0.97687495,-0.07108733,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,6.0,1.5746557,-0.009999828,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,7.0,0.89845854,0.46159217,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,8.0,1.8279717,-1.2188574,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,9.0,0.057952818,-0.6784013,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,10.0,1.4304147,-0.398525,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,12.0,0.81982964,0.3141117,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,13.0,1.7871383,-0.89090115,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,14.0,1.8597833,-0.97766536,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,15.0,1.7510829,-1.3672566,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,16.0,1.5951979,-0.7802797,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,17.0,1.6922684,-0.8274871,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,18.0,1.546242,-0.7837146,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,19.0,0.93885326,-0.4320528,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,20.0,-0.0014166773,1.4875993,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,21.0,0.77359915,0.6053761,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,22.0,0.7165383,0.24962437,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,23.0,0.9316443,-0.6538686,0.16813545,Emotion + Toxicity,C,The Office
office,3.0,24.0,1.3770053,-0.36347303,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,1.0,0.23380184,1.4154909,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,3.0,1.8543824,-0.931121,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,5.0,0.94875425,-0.5442771,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,7.0,0.91684264,0.5556789,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,9.0,1.5754102,0.048739325,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,10.0,0.34281445,0.41533676,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,11.0,1.6569747,-0.35737184,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,12.0,0.42195857,-0.41737956,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,13.0,1.4950112,-0.7882099,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,14.0,0.2874642,1.5226301,0.16813545,Emotion + Toxicity,C,The Office
office,4.0,15.0,1.2852854,-0.64830923,0.16813545,Emotion + Toxicity,C,The Office
